make,model,vehicle_class,engine_size,cylinders,transmission,fuel_type,fuel_consumption_city,fuel_consumption_hwy,fuel_consumption_comb(l/100km),fuel_consumption_comb(mpg),co2_emissions
14,1975,12,6.2,8,0,4,16.4,11.7,14.3,20,329
15,263,2,2.4,4,3,3,8.8,6.5,7.8,36,179
15,263,2,2.4,4,3,3,9.0,6.7,8.0,35,184
15,263,2,3.5,6,2,3,11.4,7.3,9.5,30,219
15,484,0,1.8,4,3,3,7.9,6.1,7.1,40,163
15,484,0,1.8,4,4,3,8.6,6.6,7.7,37,177
15,491,0,2.4,4,4,4,10.8,7.6,9.4,30,216
15,545,11,2.4,4,3,3,8.6,6.9,7.8,36,179
15,546,11,2.4,4,3,3,9.1,7.2,8.3,34,191
15,875,9,1.5,4,3,3,7.0,5.7,6.4,44,147
15,875,9,1.5,4,3,3,7.3,6.1,6.8,42,156
15,875,9,1.5,4,4,3,8.1,6.4,7.3,39,168
15,1325,11,3.5,6,0,3,13.3,9.3,11.5,25,264
15,1326,11,3.5,6,0,3,13.8,9.7,12.0,24,276
16,262,0,1.6,4,2,3,8.9,6.3,7.7,37,177
16,262,0,1.6,4,4,3,8.7,6.3,7.6,37,175
16,744,2,1.8,4,2,3,8.5,6.3,7.5,38,172
16,744,2,1.8,4,4,3,8.8,6.4,7.7,37,177
16,744,2,2.0,4,2,3,9.7,6.7,8.3,34,191
16,744,2,2.0,4,4,3,9.8,7.0,8.5,33,196
16,745,2,2.0,4,2,3,9.6,6.8,8.3,34,191
16,745,2,2.0,4,4,3,9.7,6.7,8.3,34,191
16,746,2,2.0,4,2,3,9.7,7.2,8.6,33,198
16,746,2,2.0,4,4,3,9.8,6.9,8.5,33,196
16,765,1,5.0,8,2,4,15.8,10.2,13.3,21,306
16,924,1,3.8,6,2,3,14.4,9.4,12.1,23,278
16,924,1,5.0,8,2,4,17.3,10.5,14.2,20,327
16,925,10,3.8,6,2,4,14.6,9.6,12.3,23,283
16,925,10,3.8,6,4,4,14.4,9.9,12.4,23,285
16,1567,11,3.3,6,2,3,12.9,9.4,11.3,25,260
16,1569,11,3.3,6,2,3,13.0,9.7,11.5,25,264
16,1570,11,2.4,4,2,3,11.7,8.7,10.3,27,237
16,1572,11,2.0,4,2,3,12.9,9.8,11.5,25,264
16,1572,11,2.4,4,2,3,12.5,9.3,11.1,25,255
16,1574,11,3.3,6,2,3,13.9,10.8,12.5,23,287
16,1616,1,2.0,4,2,3,10.4,7.4,9.1,31,209
16,1616,1,2.4,4,2,3,9.8,6.7,8.4,34,193
16,1620,1,2.4,4,2,3,9.8,6.7,8.4,34,193
16,1617,2,2.4,4,2,3,6.6,5.9,6.3,45,145
16,1760,11,2.0,4,2,3,10.2,8.2,9.3,30,214
16,1760,11,2.0,4,4,3,11.4,8.5,10.1,28,232
16,1760,11,2.4,4,2,3,11.3,8.3,10.0,28,230
16,1762,11,2.0,4,2,3,11.4,9.3,10.4,27,239
16,1762,11,2.4,4,2,3,11.6,9.3,10.6,27,244
16,1820,0,1.6,4,4,3,9.0,6.7,8.0,35,184
16,1821,0,1.6,4,2,3,9.9,7.6,8.8,32,202
16,1821,0,1.6,4,4,3,9.7,7.0,8.5,33,196
17,1365,2,3.7,6,2,4,12.0,8.1,10.3,27,237
17,1366,2,3.7,6,2,4,12.5,8.7,10.8,26,248
17,1374,10,3.7,6,2,4,12.4,8.7,10.7,26,246
17,1374,10,3.7,6,4,4,13.6,9.3,11.6,24,267
17,1375,10,3.7,6,2,4,13.3,9.4,11.5,25,264
17,1384,2,5.6,8,2,4,14.8,9.5,12.4,23,285
17,1385,2,5.6,8,2,4,15.0,10.2,12.9,22,297
17,1386,2,3.5,6,2,4,8.0,6.9,7.5,38,172
17,1396,9,3.7,6,2,4,13.7,9.7,11.9,24,274
17,1397,11,3.5,6,3,4,11.4,8.5,10.1,28,232
17,1398,11,3.5,6,3,4,12.2,8.9,10.7,26,246
17,1399,12,2.5,4,3,3,8.9,8.4,8.7,32,200
17,1400,11,3.7,6,2,4,14.6,10.7,12.8,22,294
17,1401,12,5.6,8,2,4,16.9,11.9,14.7,19,338
18,846,13,3.0,6,2,4,11.8,8.4,10.3,27,237
18,866,13,3.0,6,2,4,12.2,8.7,10.6,27,244
18,870,13,5.0,8,2,4,15.0,10.2,12.8,22,294
18,1926,2,3.0,6,2,4,13.9,8.8,11.6,24,267
18,1929,2,5.0,8,2,4,15.7,10.3,13.2,21,304
18,1930,2,5.0,8,2,4,15.7,10.3,13.2,21,304
18,1937,1,3.0,6,2,4,14.7,9.6,12.5,23,288
18,1947,3,5.0,8,2,4,15.9,10.9,13.6,21,313
18,1948,3,5.0,8,2,4,15.6,10.9,13.4,21,308
18,1949,3,5.0,8,2,4,15.9,10.9,13.6,21,313
18,1950,3,5.0,8,2,4,15.6,10.9,13.4,21,308
19,481,11,2.4,4,0,3,10.9,7.7,9.5,30,218
19,481,11,2.4,4,0,1,15.2,10.2,12.9,22,206
19,474,11,3.2,6,0,3,11.4,8.1,9.9,29,228
19,480,11,2.4,4,0,3,11.3,8.3,10.0,28,230
19,480,11,2.4,4,0,1,15.9,11.0,13.7,21,219
19,475,11,3.2,6,0,3,11.6,8.5,10.2,28,235
19,478,11,3.2,6,0,3,12.6,8.9,10.9,26,251
19,482,11,3.2,6,0,3,12.2,9.0,10.8,26,248
19,508,11,2.0,4,4,3,10.2,7.8,9.2,31,212
19,508,11,2.4,4,0,3,11.2,8.6,10.0,28,230
19,508,11,2.4,4,4,3,10.2,8.2,9.3,30,214
19,509,11,2.4,4,4,3,10.6,8.6,9.7,29,223
19,967,12,5.7,8,0,3,17.3,11.5,14.7,19,338
19,1318,11,2.0,4,4,3,10.2,7.8,9.2,31,212
19,1318,11,2.4,4,0,3,11.2,8.6,10.0,28,230
19,1318,11,2.4,4,4,3,10.2,8.2,9.3,30,214
19,1319,11,2.4,4,4,3,10.6,8.6,9.7,29,223
19,1454,11,1.4,4,4,3,9.9,7.5,8.8,32,202
19,1456,11,2.4,4,0,3,10.8,7.7,9.4,30,216
19,1456,11,2.4,4,0,1,14.2,9.9,12.2,23,195
19,1455,11,1.4,4,4,3,9.9,7.5,8.8,32,202
19,1455,11,2.4,4,0,3,11.2,8.0,9.8,29,225
19,1840,11,3.6,6,0,3,14.1,11.1,12.8,22,294
19,1840,11,3.6,6,4,3,14.2,11.0,12.8,22,294
19,1844,11,3.6,6,0,3,14.8,11.7,13.4,21,308
19,1844,11,3.6,6,4,3,15.0,11.4,13.4,21,308
20,427,1,3.3,6,2,3,12.7,8.4,10.7,26,246
20,889,2,1.8,4,2,3,8.8,6.1,7.6,37,175
20,889,2,1.8,4,4,3,9.3,6.3,7.9,36,182
20,889,2,2.0,4,2,3,9.7,6.7,8.3,34,191
20,889,2,2.0,4,4,3,9.8,6.9,8.5,33,196
20,892,1,1.6,4,2,3,11.1,8.0,9.7,29,223
20,892,1,2.0,4,2,3,9.5,7.2,8.5,33,196
20,892,1,2.0,4,4,3,9.7,6.9,8.4,34,193
20,893,0,1.6,4,2,3,10.6,7.8,9.4,30,216
20,893,0,2.0,4,2,3,9.7,7.1,8.6,33,198
20,893,0,2.0,4,4,3,10.0,7.4,8.8,32,202
20,1082,1,3.8,6,2,3,13.3,8.9,11.3,25,260
20,1082,1,5.0,8,2,4,15.7,10.3,13.3,21,306
20,1281,2,2.0,4,2,3,11.7,7.7,9.9,29,228
20,1281,2,2.4,4,2,3,10.2,6.9,8.7,32,200
20,1283,2,2.4,4,2,3,6.6,5.9,6.3,45,145
20,1284,2,2.4,4,2,3,6.7,6.1,6.4,44,147
20,1458,0,1.6,4,2,3,8.8,6.3,7.7,37,177
20,1459,0,1.6,4,2,3,8.5,6.3,7.6,37,175
20,1465,8,2.0,4,2,3,10.6,7.6,9.3,30,214
20,1581,4,3.3,6,2,3,13.2,9.7,11.6,24,267
20,1582,4,3.3,6,2,3,12.9,9.5,11.4,25,262
20,1583,4,3.3,6,2,3,14.2,10.5,12.5,23,288
20,1625,11,2.4,4,2,3,11.8,8.7,10.4,27,239
20,1625,11,3.3,6,2,3,12.7,9.0,11.1,25,255
20,1627,11,2.4,4,2,3,12.2,9.4,10.9,26,251
20,1627,11,3.3,6,2,3,13.4,10.0,11.8,24,271
20,1629,9,1.6,4,2,3,9.8,7.8,8.9,32,205
20,1629,9,2.0,4,2,3,10.1,7.7,9.0,31,207
20,1631,9,2.0,4,2,3,9.7,7.7,8.8,32,202
20,1634,11,2.4,4,2,3,11.4,8.3,10.0,28,230
20,1634,11,2.4,4,4,3,12.9,9.2,11.3,25,260
20,1635,11,2.0,4,2,3,12.6,9.7,11.3,25,260
20,1635,11,2.4,4,2,3,12.0,9.1,10.7,26,246
21,1015,13,5.2,10,1,4,16.8,11.7,14.5,19,334
22,1106,12,3.0,6,2,4,16.2,12.1,14.3,20,329
22,1413,12,3.0,6,2,4,13.9,10.4,12.3,23,283
22,1426,12,5.0,8,2,4,17.2,12.5,15.1,19,347
22,1427,12,5.0,8,2,4,17.2,12.5,15.1,19,347
22,1414,11,2.0,4,2,4,11.3,7.9,9.7,29,223
22,1416,11,2.0,4,2,4,11.3,7.9,9.7,29,223
22,1419,12,3.0,6,2,4,14.0,10.5,12.4,23,285
22,1420,12,5.0,8,2,4,16.6,12.3,14.7,19,338
23,559,0,1.8,4,3,3,5.5,5.9,5.7,50,131
23,766,2,2.5,4,3,3,5.8,6.1,5.9,48,136
23,767,2,3.5,6,2,3,11.3,7.5,9.6,29,221
23,977,2,3.5,6,2,4,12.3,8.5,10.6,27,244
23,978,2,3.5,6,2,4,12.6,9.1,11.0,26,253
23,980,2,3.5,6,3,4,8.0,6.9,7.5,38,172
23,984,12,4.6,8,2,4,15.7,11.7,13.9,20,320
23,1042,0,2.5,6,2,4,11.1,7.8,9.6,29,221
23,1044,10,2.5,6,2,4,11.2,7.8,9.6,29,221
23,1047,0,3.5,6,2,4,12.3,8.5,10.6,27,244
23,1048,0,3.5,6,2,4,12.6,9.1,11.0,26,253
23,1049,10,3.5,6,2,4,12.2,8.7,10.6,27,244
23,1107,2,4.6,8,2,4,14.4,9.6,12.3,23,283
23,1108,2,4.6,8,2,4,15.2,10.2,12.9,22,297
23,1109,2,4.6,8,2,4,15.2,10.2,12.9,22,297
23,1114,2,5.0,8,3,4,12.7,10.1,11.5,25,264
23,1115,12,5.7,8,2,4,19.0,13.6,16.6,17,382
23,1271,11,2.0,4,2,4,10.6,8.4,9.6,29,221
23,1272,11,2.0,4,2,4,10.8,8.8,9.9,29,228
23,1275,11,2.5,4,3,3,7.1,7.7,7.4,38,170
23,1446,10,3.5,6,2,4,12.3,8.5,10.6,27,244
23,1447,10,3.5,6,2,4,12.6,9.1,11.0,26,253
23,1448,10,5.0,8,2,4,15.2,9.5,12.6,22,290
23,1478,11,3.5,6,3,4,8.0,8.5,8.2,34,189
24,1209,11,2.0,4,2,3,12.4,9.0,10.9,26,251
24,1209,11,2.3,4,2,3,12.9,9.2,11.2,25,258
24,1211,1,3.5,6,2,3,13.9,9.5,11.9,24,274
24,1211,1,3.7,6,2,3,13.1,9.0,11.2,25,258
24,1212,12,3.5,6,2,3,14.6,10.4,12.8,22,294
24,1213,7,2.0,4,2,3,11.5,8.4,10.1,28,232
24,1214,7,3.7,6,0,3,14.1,10.0,12.2,23,281
24,1216,11,3.7,6,2,3,13.7,10.3,12.1,23,278
24,1217,2,2.0,4,2,3,10.5,7.0,8.9,32,205
24,1218,2,3.7,6,2,3,13.1,9.2,11.3,25,260
24,1219,2,2.0,4,3,3,5.7,6.0,5.8,49,133
24,1261,12,3.5,6,2,3,16.2,11.8,14.2,20,327
24,1263,12,3.5,6,2,3,16.1,12.3,14.4,20,331
25,927,2,3.0,6,2,4,15.6,9.5,12.8,22,294
25,974,10,4.7,8,2,4,18.2,11.6,15.2,19,350
25,1390,1,3.8,8,2,4,17.5,10.7,14.5,19,334
25,1392,1,3.0,6,2,4,15.7,9.7,13.0,22,299
26,594,11,2.5,4,2,3,9.9,7.9,9.0,31,207
26,599,11,3.7,6,2,3,14.3,10.6,12.7,22,292
26,1189,0,2.5,4,2,3,8.2,5.9,7.2,39,166
26,1188,0,2.5,4,4,3,9.3,6.4,8.0,35,184
26,1190,2,2.0,4,2,3,8.0,5.9,7.0,40,161
26,1191,2,2.0,4,4,3,8.2,5.9,7.1,40,163
26,1192,2,2.5,4,2,3,8.2,6.0,7.2,39,166
26,1191,2,2.5,4,4,3,9.2,6.6,8.1,35,186
26,1193,4,2.5,4,2,3,10.7,8.2,9.6,29,221
26,1194,2,2.5,4,2,3,8.8,6.1,7.6,37,175
26,1231,13,2.0,4,2,4,11.5,8.5,10.1,28,232
27,384,9,2.0,4,2,4,10.0,7.5,8.9,32,205
27,408,10,1.8,4,2,4,10.9,7.5,9.4,30,216
27,409,0,2.0,4,2,4,10.1,7.8,9.0,31,207
27,421,0,3.0,6,2,4,11.1,8.4,9.9,29,228
27,424,10,6.2,8,2,4,17.9,12.3,15.4,18,354
27,495,10,2.0,4,2,4,9.4,6.4,8.1,35,186
27,496,10,2.0,4,2,4,9.9,7.4,8.8,32,202
27,498,0,2.0,4,2,4,10.2,7.7,9.1,31,209
27,500,0,3.0,6,2,4,12.1,8.5,10.5,27,242
27,502,0,4.7,8,2,4,14.5,10.1,12.5,23,288
27,503,0,5.5,8,2,4,15.1,10.8,13.1,22,301
27,707,2,2.1,4,2,0,8.6,5.9,7.4,38,200
27,708,2,3.5,6,2,4,11.9,8.2,10.2,28,235
27,714,2,3.0,6,2,4,12.0,8.5,10.4,27,239
27,717,8,3.5,6,2,4,12.4,8.8,10.8,26,248
27,718,10,3.5,6,2,4,11.5,8.1,10.0,28,230
27,719,10,3.5,6,2,4,11.8,8.3,10.2,28,235
27,725,2,4.7,8,2,4,12.9,9.6,11.4,25,262
27,726,10,4.7,8,2,4,13.7,9.2,11.7,24,269
27,727,10,4.7,8,2,4,13.3,8.9,11.4,25,262
27,730,2,5.5,8,2,4,15.3,10.8,13.3,21,306
27,731,8,5.5,8,2,4,15.2,11.0,13.3,21,306
27,935,12,3.0,6,2,0,13.6,10.0,12.0,24,324
27,936,12,3.0,6,2,4,15.2,12.6,14.0,20,322
27,937,12,4.7,8,2,4,17.5,13.2,15.6,18,359
27,938,12,5.5,8,2,4,18.2,14.0,16.3,17,375
27,939,11,2.0,4,2,4,9.8,7.4,8.7,32,200
27,940,8,2.0,4,2,4,10.5,8.1,9.4,30,216
27,949,11,2.1,4,2,0,9.6,7.0,8.5,33,230
27,950,11,3.5,6,2,4,12.6,9.6,11.2,25,258
27,1223,12,3.0,6,2,4,13.3,10.4,12.0,24,276
27,1224,12,4.7,8,2,4,16.3,11.8,14.2,20,327
27,1225,12,5.5,8,2,4,17.3,13.5,15.6,18,359
27,1511,2,4.7,6,2,4,12.6,8.6,10.8,26,248
27,1515,0,4.7,8,2,4,14.4,9.8,12.3,23,283
27,1516,1,4.7,8,2,4,14.8,9.8,12.5,23,288
27,1517,2,4.7,8,2,4,14.7,9.1,12.2,23,281
27,1523,1,6.0,12,2,4,18.1,11.0,14.9,19,343
27,1524,1,5.5,8,2,4,15.7,10.1,13.2,21,304
27,1525,0,5.5,8,2,4,15.7,10.1,13.2,21,304
27,1526,1,6.0,12,2,4,18.5,11.8,15.5,18,357
27,1527,0,6.0,12,2,4,18.0,11.3,15.0,19,345
27,1604,13,4.7,8,2,4,13.8,9.5,11.9,24,274
27,1605,13,5.5,8,2,4,14.7,9.5,12.4,23,285
27,1606,13,6.0,12,2,4,16.7,11.2,14.2,20,327
27,1608,13,1.8,4,2,4,10.4,7.2,9.0,31,207
27,1608,13,1.8,4,4,4,10.4,7.2,9.0,31,207
27,1611,13,5.5,8,2,4,12.4,8.5,10.6,27,244
27,1613,13,6.2,8,1,4,18.1,12.6,15.6,18,359
27,1614,13,6.2,8,1,4,18.1,12.6,15.6,18,359
28,518,10,1.5,3,2,4,8.5,6.3,7.5,38,172
28,518,10,1.5,3,4,4,8.1,5.9,7.1,40,163
28,519,10,1.5,3,2,4,8.5,6.3,7.5,38,172
28,519,10,1.5,3,4,4,8.2,5.9,7.2,39,166
28,522,3,1.6,4,2,4,8.6,6.5,7.7,37,177
28,522,3,1.6,4,4,4,8.4,6.4,7.5,38,172
28,523,0,1.6,4,2,4,9.4,7.9,8.7,32,200
28,523,0,1.6,4,4,4,8.4,6.4,7.5,38,172
28,525,13,1.6,4,2,4,8.5,6.5,7.6,37,175
28,526,0,1.6,4,2,4,9.4,7.9,8.7,32,200
28,526,0,1.6,4,4,4,8.4,6.4,7.5,38,172
28,527,13,1.6,4,2,4,8.6,6.5,7.7,37,177
28,527,13,1.6,4,4,4,8.4,6.4,7.5,38,172
28,528,10,2.0,4,2,4,9.2,7.0,8.2,34,189
28,528,10,2.0,4,4,4,10.0,7.0,8.6,33,198
28,529,10,2.0,4,2,4,9.2,7.0,8.2,34,189
28,529,10,2.0,4,4,4,10.0,7.0,8.6,33,198
28,532,3,1.6,4,2,4,9.2,6.8,8.1,35,186
28,532,3,1.6,4,4,4,9.1,6.8,8.1,35,186
28,534,0,1.6,4,2,4,10.1,7.8,9.0,31,207
28,534,0,1.6,4,4,4,9.5,7.7,8.7,32,200
28,535,13,1.6,4,2,4,9.2,6.8,8.1,35,186
28,535,13,1.6,4,4,4,9.1,6.8,8.1,35,186
28,536,0,1.6,4,2,4,10.1,7.8,9.0,31,207
28,536,0,1.6,4,4,4,9.5,7.7,8.7,32,200
28,537,13,1.6,4,2,4,9.2,6.8,8.1,35,186
28,537,13,1.6,4,4,4,9.1,6.8,8.1,35,186
28,1057,10,2.0,4,2,4,9.3,7.3,8.4,34,193
28,1057,10,2.0,4,4,4,10.4,7.7,9.2,31,212
28,1061,3,1.6,4,2,4,9.2,6.8,8.1,35,186
28,1061,3,1.6,4,4,4,9.1,6.8,8.1,35,186
28,1062,0,1.6,4,2,4,10.1,7.8,9.0,31,207
28,1062,0,1.6,4,4,4,9.5,7.7,8.7,32,200
28,1063,13,1.6,4,2,4,9.2,6.8,8.1,35,186
28,1063,13,1.6,4,4,4,9.1,6.8,8.1,35,186
28,1064,0,1.6,4,2,4,10.1,7.8,9.0,31,207
28,1064,0,1.6,4,4,4,9.5,7.7,8.7,32,200
28,1065,13,1.6,4,2,4,9.2,6.8,8.1,35,186
28,1065,13,1.6,4,4,4,9.1,6.8,8.1,35,186
29,1094,0,2.0,4,3,3,9.2,6.9,8.2,34,189
29,1094,0,2.0,4,4,3,9.6,6.9,8.4,34,193
29,1096,0,2.4,4,3,3,10.5,8.2,9.5,30,219
29,1207,0,1.2,3,3,3,6.4,5.3,5.9,48,136
29,1207,0,1.2,3,4,3,7.0,5.5,6.4,44,147
29,1289,11,3.0,6,2,4,11.5,8.4,10.1,28,232
29,1474,11,2.0,4,3,3,9.3,7.3,8.4,34,193
29,1474,11,2.0,4,4,3,9.9,7.6,8.8,32,202
29,1475,11,2.0,4,3,3,9.6,7.7,8.8,32,202
29,1475,11,2.4,4,3,3,10.4,8.5,9.6,29,221
30,83,13,3.7,6,2,4,12.6,9.2,11.1,25,255
30,83,13,3.7,6,4,4,13.3,9.3,11.5,25,264
30,84,13,3.7,6,2,4,13.0,9.6,11.5,25,264
30,84,13,3.7,6,4,4,13.6,9.7,11.8,24,271
30,276,2,3.5,6,3,3,10.3,7.4,9.0,31,207
30,355,12,5.6,8,0,3,19.2,13.4,16.6,17,382
30,897,5,4.0,6,0,3,14.8,10.3,12.7,22,292
30,898,5,4.0,6,0,3,15.7,11.3,13.7,21,315
30,898,5,4.0,6,4,3,15.0,11.2,13.3,21,306
30,983,10,3.8,6,1,4,14.3,10.5,12.6,22,290
30,1069,9,1.6,4,3,3,8.5,7.2,7.9,36,182
30,1069,9,1.6,4,4,3,8.4,6.9,7.7,37,177
30,1070,9,1.6,4,3,3,8.8,7.5,8.2,34,189
30,1071,9,1.6,4,4,4,8.9,7.5,8.3,34,191
30,1072,9,1.6,4,3,4,9.4,8.1,8.8,32,202
30,1206,0,1.6,4,0,3,8.8,6.6,7.8,36,179
30,1206,0,1.6,4,4,3,8.6,6.6,7.7,37,177
30,1226,8,3.5,6,3,3,11.0,8.2,9.8,29,225
30,1227,8,3.5,6,3,3,11.2,8.3,9.9,29,228
30,1269,7,2.0,4,3,3,9.7,9.0,9.4,30,216
30,1314,11,3.5,6,3,3,11.9,8.6,10.4,27,239
30,1315,11,3.5,6,3,3,12.1,8.9,10.7,26,246
30,1316,11,3.5,6,3,3,12.7,9.0,11.0,26,253
30,1393,4,3.5,6,3,3,12.0,8.7,10.5,27,242
30,1464,11,2.5,4,3,3,9.5,7.4,8.5,33,196
30,1721,6,5.6,8,0,3,18.4,13.3,16.1,18,370
30,1584,2,1.8,4,3,3,8.0,6.1,7.2,39,166
30,1584,2,1.8,4,4,3,8.9,6.6,7.9,36,182
30,1825,0,1.6,4,3,3,7.5,6.0,6.8,42,156
30,1956,11,4.0,6,0,3,16.0,12.0,14.2,20,327
30,1956,11,4.0,6,4,3,16.0,12.3,14.4,20,331
31,177,3,3.4,6,1,4,11.6,8.4,10.1,28,232
31,177,3,3.4,6,4,4,12.3,8.6,10.6,27,244
31,184,3,3.4,6,1,4,11.5,8.3,10.1,28,232
31,184,3,3.4,6,4,4,12.3,8.7,10.7,26,246
31,178,3,3.4,6,1,4,11.6,8.5,10.2,28,235
31,178,3,3.4,6,4,4,12.3,8.7,10.7,26,246
31,179,3,3.4,6,1,4,11.9,8.7,10.5,27,242
31,179,3,3.4,6,4,4,12.5,9.0,10.9,26,251
31,180,3,3.8,6,1,4,12.6,9.2,11.1,25,255
31,180,3,3.8,6,4,4,13.0,9.2,11.3,25,260
31,181,3,3.8,6,1,4,13.1,9.4,11.4,25,262
31,181,3,3.8,6,4,4,13.4,9.3,11.6,24,267
31,182,3,3.8,6,1,4,12.2,8.9,10.7,26,246
31,182,3,3.8,6,4,4,12.6,8.9,11.0,26,253
31,183,3,3.8,6,1,4,12.5,9.0,11.0,26,253
31,183,3,3.8,6,4,4,12.9,9.2,11.2,25,258
31,185,3,3.8,6,1,4,12.6,9.0,11.0,26,253
31,185,3,3.8,6,4,4,12.9,9.0,11.2,25,258
31,186,3,3.8,6,1,4,12.6,9.2,11.1,25,255
31,186,3,3.8,6,4,4,13.4,9.3,11.6,24,267
31,187,3,3.8,6,1,4,11.9,8.7,10.5,27,242
31,187,3,3.8,6,4,4,12.4,8.7,10.7,26,246
31,188,3,3.8,6,1,4,12.2,8.7,10.6,27,244
31,188,3,3.8,6,4,4,12.5,8.9,10.9,26,251
31,208,3,3.4,6,1,4,12.3,8.9,10.8,26,248
31,208,3,3.4,6,4,4,12.9,9.0,11.1,25,255
31,210,3,3.8,6,1,4,12.8,9.3,11.2,25,258
31,210,3,3.8,6,4,4,13.1,9.2,11.4,25,262
31,392,13,3.4,6,1,4,10.9,7.7,9.5,30,218
31,392,13,3.4,6,4,4,12.1,8.9,10.7,26,246
31,446,12,3.6,6,0,4,14.3,9.6,12.2,23,286
31,448,12,4.8,8,0,4,16.7,11.2,14.2,20,327
31,452,13,3.4,6,1,4,10.9,7.7,9.5,30,218
31,452,13,3.4,6,4,4,12.1,8.9,10.7,26,246
31,1178,11,3.0,6,0,4,13.7,10.3,12.2,23,281
31,1179,11,3.6,6,0,4,14.2,10.1,12.3,23,283
31,1302,1,3.0,6,1,4,13.4,8.8,11.4,25,262
31,1306,1,3.0,6,1,4,13.4,8.8,11.4,25,262
31,1309,1,4.8,8,1,4,15.3,9.7,12.8,22,294
31,1310,1,4.8,8,1,4,15.4,9.8,12.9,22,297
32,2,6,3.6,6,0,3,13.9,9.5,11.9,24,274
32,3,6,5.7,8,0,3,15.7,10.9,13.6,21,313
32,18,6,3.0,6,0,0,11.5,8.4,10.1,28,273
32,19,6,3.0,6,0,0,11.3,8.0,9.8,29,265
32,4,6,3.6,6,0,3,14.6,10.1,12.6,22,290
32,5,6,5.7,8,0,3,17.7,12.7,15.4,18,354
32,5,6,5.7,8,0,3,16.2,11.5,14.1,20,324
32,7,6,3.0,6,0,0,12.1,8.8,10.6,27,286
32,1329,7,2.4,4,0,3,11.2,8.1,9.8,29,225
33,930,1,6.6,12,2,4,19.2,12.4,16.1,18,370
33,931,1,6.6,12,2,4,19.2,12.4,16.1,18,370
33,1839,2,6.6,12,2,4,18.7,11.8,15.6,18,359
34,896,3,2.0,4,4,4,10.9,7.9,9.6,29,221
34,1994,3,1.3,4,3,3,6.5,6.3,6.4,44,147
34,1995,0,2.5,4,2,3,10.2,7.6,9.0,31,207
34,1995,0,2.5,4,4,3,10.2,7.7,9.0,31,207
34,1996,9,2.4,4,2,3,10.9,8.5,9.8,29,225
34,1996,9,2.4,4,4,3,10.8,8.5,9.8,29,225
35,894,13,1.0,3,1,4,6.8,6.2,6.5,43,150
35,895,13,1.0,3,1,4,6.8,6.2,6.5,43,150
37,395,3,2.0,4,2,4,9.6,7.0,8.4,34,193
37,395,3,2.0,4,4,4,10.9,7.9,9.6,29,221
37,888,11,2.0,4,3,4,10.2,8.5,9.4,30,216
37,888,11,2.5,4,3,3,9.6,7.5,8.7,32,200
37,888,11,2.5,4,4,3,10.6,8.4,9.6,29,221
37,1039,0,2.0,4,3,3,8.5,6.4,7.6,37,175
37,1039,0,2.0,4,4,3,9.5,7.0,8.4,34,193
37,1040,9,2.0,4,3,3,8.5,6.4,7.6,37,175
37,1040,9,2.0,4,4,3,9.5,7.0,8.4,34,193
37,1102,2,2.5,4,3,3,9.0,6.5,7.9,36,182
37,1102,2,2.5,4,4,3,10.7,7.8,9.4,30,216
37,1102,2,3.6,6,3,3,11.9,8.2,10.2,28,235
37,1287,11,2.5,4,3,3,9.3,7.1,8.3,34,191
37,1287,11,2.5,4,4,3,11.0,8.2,9.7,29,223
37,1287,11,3.6,6,3,3,12.0,8.6,10.5,27,242
37,1846,0,2.0,4,3,4,12.4,9.4,11.1,25,255
37,1846,0,2.0,4,4,4,11.1,8.3,9.8,29,225
37,1846,0,2.5,4,4,4,13.8,10.2,12.2,23,281
37,1960,11,2.0,4,3,3,9.1,7.0,8.1,35,186
37,1960,11,2.0,4,4,3,10.2,7.7,9.1,31,209
37,1961,11,2.0,4,3,3,7.9,6.9,7.5,38,173
38,119,12,4.0,6,2,3,14.2,11.1,12.8,22,294
38,120,12,4.0,6,2,3,14.2,11.1,12.8,22,294
38,361,2,3.5,6,2,3,11.3,7.5,9.6,29,221
38,433,2,2.5,4,2,3,9.7,6.9,8.4,34,193
38,433,2,3.5,6,2,3,11.0,7.7,9.5,30,218
38,434,2,2.5,4,3,3,5.5,6.0,5.7,50,131
38,435,2,2.5,4,3,3,5.7,6.1,5.9,48,136
38,538,2,1.8,4,0,3,8.6,6.5,7.6,37,175
38,538,2,1.8,4,3,3,7.9,6.1,7.1,40,163
38,538,2,1.8,4,3,3,8.2,6.2,7.3,39,168
38,538,2,1.8,4,4,3,8.3,6.2,7.4,38,170
38,540,2,1.8,4,3,3,7.7,6.0,6.9,41,159
38,1007,11,2.7,4,2,3,11.7,9.5,10.7,26,246
38,1007,11,3.5,6,2,3,12.5,9.3,11.1,25,255
38,1008,12,3.5,6,2,3,13.0,9.8,11.6,24,267
38,1011,12,3.5,6,3,3,8.6,8.5,8.5,33,196
38,1012,12,3.5,6,3,3,8.4,8.3,8.4,34,193
38,1328,8,1.8,4,3,3,5.4,5.8,5.6,50,129
38,1437,11,2.5,4,2,3,10.5,8.2,9.5,30,218
38,1441,11,2.5,4,2,3,10.0,7.6,8.9,32,205
38,1442,11,2.5,4,2,3,10.7,8.3,9.6,29,221
38,1587,12,5.7,8,2,3,18.8,14.0,16.6,17,382
38,1589,4,3.5,6,2,3,13.0,9.5,11.4,25,262
